date,code,indicator,hamilton_cycle,prob_low,prob_high,regime,raw_value,standardized,hamilton_trend
2007-03-31,M0017126,PMI,1.5038244273171077,1.353074197078137e-09,0.9999999986469257,高位区制,56.1,1.8717035812209715,0.36787915390386383
2007-04-30,M0017126,PMI,2.6071188260972535,3.821585071285407e-21,1.0,高位区制,58.6,2.824747537313919,0.2176287112166655
2007-05-31,M0017126,PMI,1.3293771343173586,1.9639248357653542e-08,0.9999999803607516,高位区制,55.7,1.7192165482461006,0.389839413928742
2007-06-30,M0017126,PMI,1.0522108793816476,1.4263513758312791e-06,0.9999985736486241,高位区制,54.5,1.2617554493214846,0.20954456993983694
2007-07-31,M0017126,PMI,0.5779890236735308,0.00025812622450370145,0.9997418737754962,高位区制,53.3,0.8042943503968688,0.22630532672333808
2007-08-31,M0017126,PMI,0.6355030405371359,0.0001623165637834799,0.9998376834362164,高位区制,54.0,1.0711466581028952,0.4356436175657593
2007-09-30,M0017126,PMI,1.553981676884671,5.31007638994964e-10,0.9999999994689923,高位区制,56.1,1.8717035812209715,0.3177219043363004
2007-10-31,M0017126,PMI,0.5072752542280026,0.00042721387471616627,0.9995727861252838,高位区制,53.2,0.7661725921531531,0.2588973379251506
2007-11-30,M0017126,PMI,1.2440390017443168,9.626744225489594e-08,0.9999999037325578,高位区制,55.4,1.6048512735149452,0.36081227177062836
2007-12-31,M0017126,PMI,1.0284077008737147,2.871562677142624e-06,0.9999971284373228,高位区制,55.3,1.5667295152712268,0.538321814397512
2008-01-31,M0017126,PMI,0.40723137617404154,0.0011447476732918042,0.9988552523267081,高位区制,53.0,0.6899290756657163,0.2826976994916747
2008-02-29,M0017126,PMI,0.49972837719381585,0.0006996865105202595,0.9993003134894796,高位区制,53.4,0.8424161086405872,0.3426877314467714
2008-03-31,M0017126,PMI,2.3144046277890977,1.943881681012359e-17,0.9999999999999998,高位区制,58.4,2.748504020826482,0.434099393037384
2008-04-30,M0017126,PMI,2.740136173916283,1.7377722968346652e-22,0.9999999999999998,高位区制,59.2,3.053478086776227,0.3133419128599441
2008-05-31,M0017126,PMI,0.43767870442979195,0.0024843210135696465,0.9975156789864302,高位区制,53.3,0.8042943503968688,0.36661564596707685
2008-06-30,M0017126,PMI,0.13827892846541467,0.005785179855507982,0.9942148201444919,高位区制,52.0,0.30871149322853725,0.17043256476312257
2008-07-31,M0017126,PMI,-1.339606264109955,0.00011659181227249808,0.9998834081877275,高位区制,48.4,-1.0636718035453074,0.27593446056464765
2008-08-31,M0017126,PMI,-1.488694313190365,2.909621144016775e-05,0.9999709037885598,高位区制,48.4,-1.0636718035453074,0.4250225096450575
2008-09-30,M0017126,PMI,-0.13373933409197053,0.008408206144248547,0.9915917938557515,高位区制,51.2,0.0037374272787951816,0.1374767613707657
2008-10-31,M0017126,PMI,-2.771225682352046,6.469873813636425e-16,0.9999999999999994,高位区制,44.6,-2.5122986168065866,0.25892706554545925
2008-11-30,M0017126,PMI,-5.243254844753954,7.985268011887018e-58,1.0,高位区制,38.8,-4.723360594942226,0.5198942498117289
2008-12-31,M0017126,PMI,-4.277790649816362,1.5814235444369568e-38,1.0000000000000002,高位区制,41.2,-3.8084383970929943,0.4693522527233677
2009-01-31,M0017126,PMI,-2.412294489693865,6.836144342212909e-13,0.9999999999993164,高位区制,45.3,-2.2454463091005628,0.1668481805933024
2009-02-28,M0017126,PMI,-1.1563178534381333,0.0004152498644106886,0.9995847501355892,高位区制,49.0,-0.8349412540829996,0.3213765993551338
2009-03-31,M0017126,PMI,0.2324041162456803,0.0028238571729856097,0.9971761428270145,高位区制,52.4,0.4611985262034083,0.22879440995772798
2009-04-30,M0017126,PMI,0.9852323507816777,8.327591913818085e-06,0.9999916724080862,高位区制,53.5,0.8805378668843057,-0.10469448389737197
2009-05-31,M0017126,PMI,0.735708676301772,5.360133906047123e-05,0.9999463986609395,高位区制,53.1,0.7280508339094347,-0.007657842392337209
2009-06-30,M0017126,PMI,1.2684891502167868,5.3826499255317474e-08,0.9999999461735007,高位区制,53.2,0.7661725921531531,-0.5023165580636336
2009-07-31,M0017126,PMI,1.6627613879108964,4.749941548144705e-11,0.9999999999525008,高位区制,53.3,0.8042943503968688,-0.8584670375140278
2009-08-31,M0017126,PMI,1.6497506294941844,6.138211072477816e-11,0.9999999999386182,高位区制,54.0,1.0711466581028952,-0.578603971391289
2009-09-30,M0017126,PMI,1.85221765310438,9.32541970859671e-13,0.9999999999990676,高位区制,54.3,1.1855119328340478,-0.6667057202703321
2009-10-31,M0017126,PMI,2.31630403689912,1.2989241463514717e-17,1.0,高位区制,55.2,1.528607757027511,-0.7876962798716091
2009-11-30,M0017126,PMI,2.0281101103966797,1.7455395246660947e-14,0.9999999999999826,高位区制,55.2,1.528607757027511,-0.49950235336916854
2009-12-31,M0017126,PMI,2.2932498246804047,2.3847015722008798e-17,1.0,高位区制,56.6,2.062312372439561,-0.23093745224084394
2010-01-31,M0017126,PMI,1.8291524228616685,4.2649487320052145e-12,0.9999999999957351,高位区制,55.8,1.7573383064898163,-0.07181411637185214
2010-02-28,M0017126,PMI,0.20500780909721694,0.002941453957066035,0.997058546042934,高位区制,52.0,0.30871149322853725,0.10370368413132029
2010-03-31,M0017126,PMI,1.3185971786228619,6.500923914127787e-08,0.9999999349907608,高位区制,55.1,1.4904859987837926,0.17188882016093068
2010-04-30,M0017126,PMI,1.534789236686371,1.1833252695883183e-09,0.9999999988166748,高位区制,55.7,1.7192165482461006,0.18442731155972977
2010-05-31,M0017126,PMI,0.8241686055843561,0.0019120983964211779,0.9980879016035787,高位区制,53.9,1.0330248998591767,0.20885629427482053
2010-06-30,M0017126,PMI,0.0923406143188078,0.15340462568916707,0.846595374310833,高位区制,52.1,0.3468332514722557,0.2544926371534479
2010-07-31,M0017126,PMI,-0.2926427377209802,0.20067326485699155,0.7993267351430084,高位区制,51.2,0.0037374272787951816,0.2963801649997754
2010-08-31,M0017126,PMI,-0.17888448719430627,0.17996292884439458,0.8200370711556054,高位区制,51.7,0.19434621849738465,0.3732307056916909
