source_segment_id,target_segment_id,evaluation_type,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,regime_label,log_likelihood_under_previous_params
segment_01,segment_02,next_segment_using_previous_params,2002/9/30,0.18966154,0.012282588,0.987717412,0.000396654,0.999603346,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2002/10/31,0.02812117,0.08033319,0.91966681,0.004059524,0.995940476,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2002/11/30,0.155133126,0.08341,0.91659,0.003139665,0.996860335,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2002/12/31,-0.675467005,0.082637319,0.917362681,0.021529465,0.978470535,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/1/31,1.747015016,0.09808475,0.90191525,8.89E-05,0.999911051,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/2/28,3.211977844,0.080074717,0.919925283,2.27E-06,0.999997732,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/3/31,4.078454128,0.080001905,0.919998095,2.95E-07,0.999999705,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/4/30,2.501702535,0.080000248,0.919999752,1.20E-05,0.999987951,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/5/31,1.176613603,0.080010121,0.919989879,0.000272131,0.999727869,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/6/30,-0.107247207,0.08022859,0.91977141,0.005565597,0.994434403,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/7/31,-0.277228467,0.084675102,0.915324898,0.00877632,0.99122368,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/8/31,-0.94574896,0.087372109,0.912627891,0.042297404,0.957702596,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/9/30,-3.633319006,0.11552982,0.88447018,0.971074421,0.028925579,低均值状态,PPI同比低位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/10/31,-4.001990165,0.895702513,0.104297487,0.999809722,0.000190278,低均值状态,PPI同比低位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/11/30,-2.890366821,0.919840167,0.080159833,0.998056733,0.001943267,低均值状态,PPI同比低位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2003/12/31,1.421473112,0.918367656,0.081632344,0.01940877,0.98059123,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/1/31,4.32093859,0.096303367,0.903696633,2.04E-07,0.999999796,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/2/29,4.507652411,0.080000172,0.919999828,1.08E-07,0.999999892,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/3/31,4.147006643,0.08000009,0.91999991,2.51E-07,0.999999749,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/4/30,4.501977222,0.080000211,0.919999789,1.09E-07,0.999999891,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/5/31,4.561155856,0.080000092,0.919999908,9.48E-08,0.999999905,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/6/30,5.716875811,0.08000008,0.91999992,6.25E-09,0.999999994,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/7/31,4.113900254,0.080000005,0.919999995,2.71E-07,0.999999729,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/8/31,3.621360457,0.080000228,0.919999772,8.65E-07,0.999999135,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/9/30,4.721324873,0.080000727,0.919999273,6.50E-08,0.999999935,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/10/31,5.7218028,0.080000055,0.919999945,6.18E-09,0.999999994,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/11/30,5.015719509,0.080000005,0.919999995,3.25E-08,0.999999967,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2004/12/31,3.279170138,0.080000027,0.919999973,1.93E-06,0.999998065,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/1/31,1.766009913,0.080001625,0.919998375,6.80E-05,0.999931983,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/2/28,0.737881225,0.080057134,0.919942866,0.000764021,0.999235979,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/3/31,2.284188915,0.080641778,0.919358222,2.03E-05,0.999979725,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/4/30,1.775551169,0.080017031,0.919982969,6.65E-05,0.999933479,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/5/31,0.988050409,0.080055878,0.919944122,0.000424269,0.999575731,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/6/30,0.668022322,0.080356386,0.919643614,0.00090403,0.99909597,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/7/31,1.486761513,0.080759385,0.919240615,0.000132543,0.999867457,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/8/31,3.551574753,0.080111336,0.919888664,1.02E-06,0.999998979,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/9/30,4.349162933,0.080000857,0.919999143,1.56E-07,0.999999844,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/10/31,3.219024863,0.080000131,0.919999869,2.23E-06,0.999997771,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/11/30,1.524942071,0.080001872,0.919998128,0.000119922,0.999880078,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2005/12/31,0.758495609,0.080100735,0.919899265,0.000728309,0.999271691,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/1/31,0.146086572,0.08061178,0.91938822,0.003090327,0.996909673,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/2/28,1.640239198,0.082595875,0.917404125,9.47E-05,0.999905334,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/3/31,0.156985609,0.080079519,0.919920481,0.002990774,0.997009226,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/4/30,-0.045029922,0.08251225,0.91748775,0.004959937,0.995040063,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/5/31,1.590894937,0.084166347,0.915833653,0.000108525,0.999891475,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/6/30,2.376322301,0.080091161,0.919908839,1.62E-05,0.999983797,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/7/31,3.865808254,0.080013611,0.919986389,4.87E-07,0.999999513,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/8/31,2.230722425,0.080000409,0.919999591,2.28E-05,0.999977206,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/9/30,2.786099369,0.080019147,0.919980853,6.17E-06,0.999993827,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/10/31,1.392482221,0.080005185,0.919994815,0.000163771,0.999836229,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/11/30,2.296684428,0.080137568,0.919862432,1.96E-05,0.999980446,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2006/12/31,2.925558193,0.080016425,0.919983575,4.45E-06,0.999995554,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/1/31,1.51614131,0.080003735,0.919996265,0.000122434,0.999877566,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/2/28,-0.379581218,0.080102845,0.919897155,0.010492151,0.989507849,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/3/31,0.290365182,0.088813407,0.911186593,0.002448177,0.997551823,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/4/30,0.578924022,0.082056469,0.917943531,0.001140276,0.998859724,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/5/31,0.870126064,0.080957832,0.919042168,0.000566706,0.999433294,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/6/30,2.009081722,0.080476033,0.919523967,3.86E-05,0.999961357,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/7/31,1.048851819,0.08003246,0.91996754,0.000367626,0.999632374,高均值状态,PPI同比高位区制,-200.5063659
segment_01,segment_02,next_segment_using_previous_params,2007/8/31,0.990804716,0.080308806,0.919691194,0.000422978,0.999577022,高均值状态,PPI同比高位区制,-200.5063659
segment_02,segment_03,next_segment_using_previous_params,2007/9/30,0.783580518,0.984670203,0.015329797,0.999036617,0.000963383,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2007/10/31,2.556984543,0.878001544,0.121998456,0.733214734,0.266785266,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2007/11/30,2.81207833,0.69101265,0.30898735,0.33261674,0.66738326,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2007/12/31,4.133785555,0.409217278,0.590782722,0.009387102,0.990612898,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/1/31,4.64232566,0.181845657,0.818154343,0.001038051,0.998961949,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/2/29,5.532899539,0.175972627,0.824027373,0.000152279,0.999847721,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/3/31,6.813610078,0.175349542,0.824650458,1.02E-05,0.999989849,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/4/30,6.621346951,0.175249564,0.824750436,1.52E-05,0.999984777,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/5/31,6.639799515,0.175253132,0.824746868,1.46E-05,0.999985359,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/6/30,6.251341175,0.175252723,0.824747277,3.32E-05,0.999966752,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/7/31,5.733256593,0.175265811,0.824734189,9.93E-05,0.999900728,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/8/31,5.805355867,0.175312255,0.824687745,8.53E-05,0.999914717,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/9/30,4.332373509,0.175302415,0.824697585,0.001908413,0.998091587,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/10/31,2.25461901,0.176584871,0.823415129,0.134247688,0.865752312,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/11/30,-3.84828835,0.269677188,0.730322812,0.999990505,9.50E-06,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2008/12/31,-5.187560915,0.878672544,0.121327456,0.999999971,2.86E-08,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/1/31,-7.879292152,0.878679203,0.121320797,1,9.74E-11,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/2/28,-9.057925591,0.878679223,0.121320777,1,8.09E-12,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/3/31,-11.84547885,0.878679223,0.121320777,1,2.25E-14,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/4/30,-11.13232438,0.878679223,0.121320777,1,1.01E-13,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/5/31,-10.30690053,0.878679223,0.121320777,1,5.79E-13,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/6/30,-6.564196927,0.878679223,0.121320777,0.999999998,1.57E-09,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/7/31,-1.360346587,0.878679222,0.121320778,0.99990749,9.25E-05,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/8/31,-0.789228661,0.878614148,0.121385852,0.999690941,0.000309059,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/9/30,0.923351239,0.87846182,0.12153818,0.988619742,0.011380258,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/10/31,-0.530477359,0.870673931,0.129326069,0.999426352,0.000573648,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/11/30,3.531334695,0.878275698,0.121724302,0.260453354,0.739546646,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2009/12/31,5.218857191,0.358454898,0.641545102,0.000772735,0.999227265,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/1/31,8.286938923,0.175785994,0.824214006,4.54E-07,0.999999546,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/2/28,8.797479457,0.175242743,0.824757257,1.54E-07,0.999999846,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/3/31,9.138473876,0.175242532,0.824757468,7.49E-08,0.999999925,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/4/30,8.765770046,0.175242476,0.824757524,1.65E-07,0.999999835,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/5/31,7.756186767,0.175242539,0.824757461,1.39E-06,0.999998614,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/6/30,5.600531686,0.175243399,0.824756601,0.000131355,0.999868645,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/7/31,-1.719731175,0.175334823,0.824665177,0.998526459,0.001473541,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/8/31,-3.933320202,0.87764268,0.12235732,0.999999592,4.08E-07,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/9/30,-5.118802127,0.878678936,0.121321064,0.999999967,3.31E-08,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/10/31,-2.267920705,0.8786792,0.1213208,0.999986384,1.36E-05,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/11/30,0.508897378,0.878669645,0.121330355,0.995233782,0.004766218,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2010/12/31,0.803620771,0.87532649,0.12467351,0.990880457,0.009119543,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/1/31,2.680173607,0.872264201,0.127735799,0.66783087,0.33216913,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/2/28,4.895073523,0.645019234,0.354980766,0.004957445,0.995042555,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/3/31,7.36214832,0.178729672,0.821270328,3.26E-06,0.999996737,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/4/30,6.335148322,0.175244719,0.824755281,2.79E-05,0.999972145,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/5/31,6.081472906,0.175262017,0.824737983,4.76E-05,0.999952407,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/6/30,4.199160269,0.175275902,0.824724098,0.002526224,0.997473776,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/7/31,3.316543738,0.177019463,0.822980537,0.016254543,0.983745457,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/8/31,4.252693219,0.186676467,0.813323533,0.002436897,0.997563103,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/9/30,1.914534009,0.176956626,0.823043374,0.241709917,0.758290083,高均值状态,PPI同比高位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/10/31,1.115616843,0.345270074,0.654729926,0.808556,0.191444,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/11/30,-0.985714442,0.744010468,0.255989532,0.999491767,0.000508233,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2011/12/31,-0.894392037,0.878321714,0.121678286,0.999751785,0.000248215,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2012/1/31,-2.060430021,0.878504619,0.121495381,0.999978865,2.11E-05,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2012/2/29,-3.001801476,0.878664356,0.121335644,0.999997108,2.89E-06,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2012/3/31,-4.032405857,0.878677189,0.121322811,0.999999672,3.28E-07,低均值状态,PPI同比低位区制,-439.7361272
segment_02,segment_03,next_segment_using_previous_params,2012/4/30,-3.519694143,0.878678992,0.121321008,0.999999031,9.69E-07,低均值状态,PPI同比低位区制,-439.7361272
