date,raw_pmi,raw,hp_smooth_trend,hp_cycle,hamilton_cycle,hamilton_trend,bk_cycle,cf_cycle
2011-08-31,50.9,50.9,51.57964620311013,-0.6796462031101314,-0.8647091041849322,51.76470910418493,-0.5771788033489584,0.48996762440848274
2011-09-30,51.2,51.2,51.5401450593224,-0.3401450593223956,-0.5267147498198597,51.72671474981986,-0.7069695626108925,0.26069481558759333
2011-10-31,50.4,50.4,51.50090575887297,-1.100905758872969,-1.3158430922637692,51.71584309226377,-0.6806759716766264,0.005687704130010268
2011-11-30,49.0,49.0,51.4620111442834,-2.4620111442834016,-2.693409212124287,51.69340921212429,-0.5780197215575789,-0.25261175214524323
2011-12-31,50.3,50.3,51.42353556343208,-1.1235355634320854,-1.22739986009789,51.52739986009789,-0.4059166611513687,-0.4912091194792276
2012-01-31,50.5,50.5,51.38553436719781,-0.8855343671978133,-0.7768724983353223,51.27687249833532,-0.27945394721109573,-0.6892216289809512
2012-02-29,51.0,51.0,51.348054237203485,-0.3480542372034847,-0.2983358656718238,51.298335865671824,-0.1819866885077892,-0.8302063746117159
2012-03-31,53.1,53.1,51.311135022245146,1.788864977754855,1.9006076657082147,51.19939233429179,-0.17251180630849405,-0.9039007012988658
2012-04-30,53.3,53.3,51.27481388551517,2.025186114484825,2.1823382516881367,51.11766174831186,-0.05789238688165188,-0.9071980752918283
2012-05-31,50.4,50.4,51.23914179317646,-0.8391417931764593,-0.6089424629614868,51.008942462961485,0.012990106243096378,-0.8442751603521268
2012-06-30,50.2,50.2,51.20418533782792,-1.00418533782792,-0.679856675379348,50.87985667537935,0.06877169187601262,-0.7258847084268012
2012-07-31,50.1,50.1,51.17000463720901,-1.07000463720901,-0.6060710588823,50.7060710588823,0.03552583194792103,-0.5679229740194689
2012-08-31,49.2,49.2,51.13665206071549,-1.9366520607154882,-1.7042202041474397,50.90422020414744,-0.057872317443583565,-0.389459279178047
2012-09-30,49.8,49.8,51.10417172153451,-1.3041717215345159,-1.0734450572856886,50.873445057285686,-0.1401126409389264,-0.21047066910205695
2012-10-31,50.2,50.2,51.072592789550306,-0.8725927895503034,-0.5152703886928549,50.71527038869286,-0.21169428574777172,-0.04955075254557868
2012-11-30,50.6,50.6,51.04193437159369,-0.441934371593689,-0.5739209784643364,51.17392097846434,-0.3194339221374429,0.0781433196541914
2012-12-31,50.6,50.6,51.01220884152641,-0.41220884152640735,-0.6593389244051266,51.25933892440513,-0.47060405930995275,0.16247678219417533
2013-01-31,50.4,50.4,50.98342516322278,-0.5834251632227847,-0.5167758932243984,50.9167758932244,-0.47594027137456196,0.19928722263183007
2013-02-28,50.1,50.1,50.95558911993336,-0.8555891199333558,-1.0252097371408766,51.12520973714088,-0.41999968337194193,0.19060742632819777
2013-03-31,50.9,50.9,50.928701993171316,-0.028701993171317497,-0.2997811780278923,51.19978117802789,-0.31359704862769533,0.14415597437062005
2013-04-30,50.6,50.6,50.90275846268195,-0.3027584626819504,-0.07670843042856745,50.67670843042857,-0.05953089396416944,0.07217484268245948
2013-05-31,50.8,50.8,50.87775298674454,-0.07775298674454234,0.0906866034322178,50.70931339656778,0.1856803733934742,-0.010233608304763664
2013-06-30,50.1,50.1,50.85367768753908,-0.7536776875390814,-0.6781336178219775,50.77813361782198,0.21961362591633016,-0.08706401792060864
2013-07-31,50.3,50.3,50.830524087299715,-0.5305240872997175,-0.39712925137275334,50.69712925137275,0.1819989282758403,-0.1434246765231407
2013-08-31,51.0,51.0,50.808277892846306,0.1917221071536943,0.21865829912260892,50.78134170087739,0.16546348039147274,-0.16737714441741344
2013-09-30,51.1,51.1,50.78692071744867,0.3130792825513282,0.2964297020968232,50.80357029790318,0.07981545302697857,-0.15138851301959882
2013-10-31,51.4,51.4,50.766435653713906,0.6335643462860929,0.5823430071450701,50.81765699285493,0.04642799892616667,-0.09323552175558869
2013-11-30,51.4,51.4,50.74680820998426,0.6531917900157396,0.4815392468912947,50.918460753108704,0.0674581422147762,0.00373336532530278
2013-12-31,51.0,51.0,50.72802878321577,0.2719712167842303,0.1255784309966259,50.874421569003374,0.12272160909758134,0.13099563827173072
2014-01-31,50.5,50.5,50.71009281042456,-0.21009281042456251,-0.33415042062245703,50.83415042062246,0.1900972677052426,0.27585336852339415
2014-02-28,50.2,50.2,50.69299782717009,-0.4929978271700861,-0.6681554118682698,50.86815541186827,0.22709039013687726,0.42290591207557376
2014-03-31,50.3,50.3,50.67673974792532,-0.3767397479253205,-0.5328724012183983,50.832872401218395,0.21850389072893162,0.5558178461613463
2014-04-30,50.4,50.4,50.661310683167635,-0.26131068316763617,-0.5701254508882414,50.97012545088824,0.24889320622948086,0.6591730561521549
2014-05-31,50.8,50.8,50.64669983643191,0.1533001635680904,-0.09372898508966188,50.89372898508966,0.2386269396739631,0.7202003960623837
2014-06-30,51.0,51.0,50.63289439496687,0.3671056050331316,0.0527712407593981,50.9472287592406,0.22687139931118638,0.730175711081733
2014-07-31,51.7,51.7,50.61988272889294,1.0801172711070635,0.649904864219863,51.05009513578014,0.16844586178163645,0.685346480668463
2014-08-31,51.1,51.1,50.60765604093548,0.4923439590645202,0.09354850269099302,51.00645149730901,0.1307849128443097,0.5872836705821163
2014-09-30,51.1,51.1,50.59621386805807,0.5037861319419292,0.12326695754351391,50.97673304245649,0.12247374600751293,0.442633485710374
2014-10-31,50.8,50.8,50.58555954617458,0.21444045382541788,-0.13690815973716752,50.936908159737165,0.1118608320884733,0.26231151680763926
2014-11-30,50.3,50.3,50.57570029843755,-0.27570029843755606,-0.597987058256237,50.897987058256234,0.1258086871688877,0.06024515738446204
2014-12-31,50.1,50.1,50.56664500263268,-0.4666450026326814,-0.7486458158813178,50.84864581588132,0.1253882249419127,-0.14818008654009635
2015-01-31,49.8,49.8,50.558400409228526,-0.7584004092285284,-1.057317261028075,50.85731726102807,0.11135777964093996,-0.347784164582865
2015-02-28,49.9,49.9,50.550969668037744,-0.6509696680377459,-1.002982847217453,50.90298284721745,0.08495087201430751,-0.5251714143208412
2015-03-31,50.1,50.1,50.544350077017995,-0.4443500770179938,-0.9021451043447328,51.002145104344734,-0.042424926796935214,-0.670044914704627
2015-04-30,50.1,50.1,50.53853391121284,-0.43853391121283636,-0.8916072238981698,50.99160722389817,-0.1531372955632535,-0.7761116107362402
2015-05-31,50.2,50.2,50.53351001703868,-0.33351001703867666,-0.7925354158181506,50.99253541581815,-0.24770603638955224,-0.8414850694298426
2015-06-30,50.2,50.2,50.52926385716262,-0.32926385716261564,-0.8661463565246805,51.06614635652468,-0.29510875130251546,-0.868554135648032
2015-07-31,50.0,50.0,50.52577832087198,-0.5257783208719786,-0.9111776231997837,50.911177623199784,-0.3057988852598854,-0.8633496968260119
2015-08-31,49.7,49.7,50.52303375683794,-0.8230337568379369,-1.18198871141999,50.88198871141999,-0.28533571508148436,-0.8345006945199396
2015-09-30,49.8,49.8,50.52100645680019,-0.7210064568001897,-1.0079745738490473,50.807974573849044,-0.28639723014516005,-0.7919175983421476
2015-10-31,49.8,49.8,50.519666361929275,-0.7196663619292778,-0.9483807008280252,50.74838070082802,-0.3215754776784858,-0.7453714335093817
2015-11-30,49.6,49.6,50.518977850074336,-0.9189778500743344,-1.1542757230104854,50.75427572301049,-0.3882333786730592,-0.7031458671115445
2015-12-31,49.7,49.7,50.51889974610332,-0.8188997461033196,-1.0137131184030537,50.71371311840306,-0.443484344236174,-0.6709279921198644
2016-01-31,49.4,49.4,50.51938378400573,-1.1193837840057341,-1.3363128503814679,50.736312850381466,-0.4774932557265963,-0.6510719882274298
2016-02-29,49.0,49.0,50.5203753791002,-1.5203753791002015,-1.7666137222150269,50.76661372221503,-0.5203165593671484,-0.6423227464699315
2016-03-31,50.2,50.2,50.52181130948479,-0.32181130948478653,-0.5388100224600194,50.73881002246002,-0.5368758073286757,-0.6400295672208325
2016-04-30,50.1,50.1,50.52361662196606,-0.42361662196606176,-0.6104736764192538,50.710473676419255,-0.46804760691795266,-0.6368200196710988
2016-05-31,50.1,50.1,50.52571388023863,-0.4257138802386251,-0.6215848717191008,50.7215848717191,-0.36987309474664,-0.6236481103706139
2016-06-30,50.0,50.0,50.528022379350325,-0.5280223793503254,-0.7018534467718709,50.70185344677187,-0.2740548116533503,-0.5910856242734173
2016-07-31,49.9,49.9,50.53045812951965,-0.6304581295196527,-0.7316267060243504,50.63162670602435,-0.14126404386517954,-0.5306961393085652
2016-08-31,50.4,50.4,50.53293306671835,-0.13293306671835126,-0.254543254242968,50.65454325424297,-0.03168773563955485,-0.4363211297322612
2016-09-30,50.4,50.4,50.535354262272115,-0.13535426227211644,-0.22247693330424312,50.62247693330424,0.015332289403259036,-0.30511783655291436
2016-10-31,51.2,51.2,50.537627761788535,0.6623722382114678,0.6652917744244178,50.534708225575585,0.1191888499103011,-0.13821788044766392
2016-11-30,51.7,51.7,50.539658566475026,1.1603414335249767,0.9989356981269779,50.701064301873025,0.20198107924664743,0.0590796043764417
2016-12-31,51.4,51.4,50.54135678843589,0.8586432115641074,0.7212368181206728,50.678763181879326,0.2716160355907209,0.27761154176452335
2017-01-31,51.3,51.3,50.54264149302726,0.7573585069727358,0.7059467487862676,50.59405325121373,0.3497658590138577,0.5051236987993165
2017-02-28,51.6,51.6,50.54343837093868,1.0565616290613207,0.8468905557556994,50.7531094442443,0.45108123069460726,0.7274296177511481
2017-03-31,51.8,51.8,50.54367895667532,1.2563210433246752,1.075863637489924,50.72413636251007,0.4206626106944422,0.9298266626170932
2017-04-30,51.2,51.2,50.54330293722408,0.6566970627759261,0.41163911154558264,50.78836088845442,0.4483831387770627,1.0986091149307358
2017-05-31,51.2,51.2,50.54225969340703,0.6577403065929701,0.4135086500584393,50.786491349941564,0.40980963250282,1.2225057252711546
2017-06-30,51.7,51.7,50.540503673153246,1.1594963268467566,0.8360301383303721,50.86396986166963,0.3719215261991311,1.2938765268318697
2017-07-31,51.4,51.4,50.53799439954843,0.8620056004515675,0.38510819614362646,51.01489180385637,0.32389243859550665,1.3095301700433764
2017-08-31,51.7,51.7,50.5347003424092,1.1652996575908006,0.7308716653146163,50.96912833468539,0.2427126258392871,1.2710654837978401
2017-09-30,52.4,52.4,50.53059662282995,1.8694033771700518,1.347499576208186,51.05250042379181,0.21092377641092241,1.184694531734245
2017-10-31,51.6,51.6,50.52566735341478,1.0743326465852192,0.4338419238220581,51.16615807617794,0.20436678648626216,1.0605629843114939
2017-11-30,51.8,51.8,50.51991107117659,1.2800889288234103,0.6424047315439694,51.15759526845603,0.24943041154939238,0.9116404997100904
2017-12-31,51.6,51.6,50.513334602731966,1.0866653972680353,0.5359191554627429,51.06408084453726,0.3503335765875504,0.7523025500873303
2018-01-31,51.3,51.3,50.50595465192693,0.7940453480730696,0.20996368675204735,51.09003631324795,0.40420540470667565,0.5967602468410111
2018-02-28,50.3,50.3,50.49779630737136,-0.19779630737136245,-0.8954479741523826,51.19544797415238,0.4465363412505048,0.4575122793135011
2018-03-31,51.5,51.5,50.488890784568255,1.0111092154317447,0.4177435560012057,51.082256443998794,0.39714754570546473,0.3439911559506704
2018-04-30,51.4,51.4,50.47926777281452,0.9207322271854821,0.29624668194880854,51.10375331805119,0.36243958263481524,0.2615547976210913
2018-05-31,51.9,51.9,50.46896476317567,1.4310352368243286,0.6232607572824662,51.27673924271753,0.3112906960859563,0.2109366050941961
2018-06-30,51.5,51.5,50.458026351132624,1.0419736488673763,0.36058943313327063,51.13941056686673,0.23979847442047197,0.18821669384802325
2018-07-31,51.2,51.2,50.44650817410482,0.7534918258951819,0.023931469429825825,51.17606853057018,0.16543953717662707,0.18531971051180446
2018-08-31,51.3,51.3,50.434473909431844,0.865526090568153,0.02911511089741481,51.27088488910258,0.07338141265774567,0.1909868855451567
2018-09-30,50.8,50.8,50.42199304843342,0.3780069515665758,-0.3109249148336133,51.11092491483361,-0.024259062852336033,0.19211810489902714
