method,code,name,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,growth_regime
raw,M0017126,中国:制造业PMI,2005-01-31,54.7,3.104634916012443e-24,1.0,4.3894638059524994e-26,1.0,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-02-28,54.5,0.07999999999999996,0.92,0.0017244897493239428,0.9982755102506761,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-03-31,57.9,0.08144857138943208,0.918551428610568,5.430813413030471e-06,0.9999945691865869,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-04-30,56.7,0.0800045618832669,0.919995438116733,4.098653044629688e-05,0.9999590134695537,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-05-31,52.9,0.08003442868557485,0.9199655713144251,0.02558664748255258,0.9744133525174473,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-06-30,51.7,0.10149278388534412,0.8985072161146558,0.2078418534149294,0.7921581465850707,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-07-31,51.1,0.25458715686854066,0.7454128431314594,0.6875721090829388,0.3124278909170612,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2005-08-31,52.6,0.6575605716296685,0.3424394283703314,0.4911806000943403,0.5088193999056598,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-09-30,55.1,0.4925917040792458,0.5074082959207542,0.006904105834442614,0.9930958941655573,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-10-31,54.1,0.08579944890093175,0.9142005510990683,0.003667495335816018,0.996332504664184,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-11-30,54.1,0.08308069608208542,0.9169193039179145,0.0035412012461755486,0.9964587987538245,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2005-12-31,54.3,0.08297460904678741,0.9170253909532126,0.0025193209160703296,0.9974806790839297,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-01-31,52.1,0.08211622956949904,0.9178837704305011,0.09522980632344352,0.9047701936765565,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-02-28,52.1,0.15999303731169254,0.8400069626883075,0.1830628261376199,0.8169371738623801,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-03-31,55.3,0.2337727739556007,0.7662272260443993,0.0015525342435014557,0.9984474657564986,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-04-30,58.1,0.08130412876454118,0.9186958712354588,3.857618725947717e-06,0.999996142381274,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-05-31,54.8,0.08000324039972975,0.9199967596002702,0.0010361399978995993,0.9989638600021004,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-06-30,54.1,0.08087035759823562,0.9191296424017643,0.0034390517193738615,0.9965609482806261,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-07-31,52.4,0.082888803444274,0.917111196555726,0.06001079620672585,0.9399892037932741,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-08-31,53.1,0.13040906881364966,0.8695909311863503,0.031209056633997218,0.9687909433660028,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-09-30,57.0,0.10621560757255763,0.8937843924274425,3.3628708394167406e-05,0.9999663712916058,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-10-31,54.7,0.08002824811505106,0.919971751884949,0.0012283890655788725,0.9987716109344211,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-11-30,55.3,0.08103184681508621,0.9189681531849138,0.0004492000183273726,0.9995507999816726,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2006-12-31,54.8,0.08037732801539496,0.9196226719846051,0.001041402860251717,0.9989585971397482,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-01-31,55.1,0.0808747784026114,0.9191252215973886,0.0006297259223832196,0.9993702740776168,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-02-28,53.1,0.08052896977480187,0.919471030225198,0.018466183156253348,0.9815338168437466,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-03-31,56.1,0.09551159385125277,0.9044884061487471,0.00013805251553913105,0.9998619474844608,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-04-30,58.6,0.08011596411305283,0.919884035886947,1.6221748124454303e-06,0.9999983778251875,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-05-31,55.7,0.0800013626268424,0.9199986373731576,0.00022442856277545052,0.9997755714372245,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-06-30,54.5,0.08018851999273134,0.9198114800072686,0.0017289001466614653,0.9982710998533386,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-07-31,53.3,0.0814522761231956,0.9185477238768044,0.013375318995632277,0.9866246810043676,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-08-31,54.0,0.09123526795633106,0.9087647320436689,0.004645845099096572,0.9953541549009034,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-09-30,56.1,0.08390250988324108,0.9160974901167589,0.00011973812433831812,0.9998802618756617,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-10-31,53.2,0.08010058002444415,0.9198994199755558,0.01553459733236277,0.9844654026676373,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-11-30,55.4,0.09304906175918469,0.9069509382408154,0.0004409229829183276,0.9995590770170817,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2007-12-31,55.3,0.08037037530565135,0.9196296246943486,0.0004452144631952551,0.9995547855368047,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2008-01-31,53.0,0.08037398014908397,0.9196260198509159,0.021769907076636393,0.9782300929233636,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2008-02-29,53.4,0.09828672194437454,0.9017132780556255,0.013863111351758396,0.9861368886482417,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2008-03-31,58.4,0.09164501353547702,0.9083549864645231,2.6404112278593267e-06,0.9999973595887721,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2008-04-30,59.2,0.08000221794543136,0.9199977820545687,5.838564116076589e-07,0.9999994161435883,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2008-05-31,53.3,0.0800004904393857,0.9199995095606143,0.01311958976881256,0.9868804102311874,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2008-06-30,52.0,0.0910204554058025,0.9089795445941974,0.12253534685800602,0.8774646531419941,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2008-07-31,48.4,0.182929691360725,0.8170703086392751,0.9930215472814954,0.006978452718504547,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2008-08-31,48.4,0.9141380997164562,0.08586190028354378,0.9998522424260707,0.00014775757392920585,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2008-09-30,51.2,0.9198758836378994,0.08012411636210048,0.9842291549882494,0.015770845011750603,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2008-10-31,44.6,0.9067524901901295,0.09324750980987045,0.9999997473387667,2.526612332275944e-07,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2008-11-30,38.8,0.9199997877645641,0.08000021223543587,0.9999999999888779,1.1122120267806761e-11,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2008-12-31,41.2,0.9199999999906574,0.08000000000934254,0.9999999993413244,6.58675638074369e-10,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2009-01-31,45.3,0.9199999994467126,0.0800000005532875,0.9999992974666222,7.025333778595918e-07,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2009-02-28,49.0,0.9199994098719626,0.08000059012803737,0.9996206086714617,0.0003793913285383891,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2009-03-31,52.4,0.9196813112840279,0.08031868871597221,0.8899675526581415,0.11003244734185841,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2009-04-30,53.5,0.8275727442328389,0.17242725576716103,0.34305971644544553,0.6569402835545545,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-05-31,53.1,0.3681701618141743,0.6318298381858258,0.11124677404359289,0.8887532259564072,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-06-30,53.2,0.17344729019661798,0.826552709803382,0.03663466353142482,0.9633653364685751,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-07-31,53.3,0.1107731173663968,0.8892268826336032,0.018688707394395068,0.981311292605605,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-08-31,54.0,0.09569851421129183,0.9043014857887082,0.004895941865049391,0.9951040581349506,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-09-30,54.3,0.08411259116664145,0.9158874088333585,0.002556949661257164,0.9974430503387429,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-10-31,55.2,0.08214783771545599,0.9178521622845441,0.0005404080534569972,0.999459591946543,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-11-30,55.2,0.08045394276490384,0.9195460572350961,0.0005282962402025628,0.9994717037597975,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2009-12-31,56.6,0.08044376884177012,0.91955623115823,4.887382437583737e-05,0.9999511261756241,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-01-31,55.8,0.08004105401247566,0.9199589459875244,0.00018944097727579631,0.9998105590227242,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-02-28,52.0,0.08015913042091163,0.9198408695790884,0.10836171345518515,0.8916382865448148,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-03-31,55.1,0.17102383930235548,0.8289761606976445,0.0014752314963425374,0.9985247685036576,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-04-30,55.7,0.08123919445692769,0.9187608055430724,0.00022820724882179915,0.9997717927511782,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-05-31,53.9,0.08019169408901028,0.9198083059109897,0.004781672016394101,0.9952183279836059,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-06-30,52.1,0.084016604493771,0.9159833955062289,0.09740145825497427,0.9025985417450257,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-07-31,51.2,0.16181722493417838,0.8381827750658216,0.5120639518604432,0.4879360481395569,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2010-08-31,51.7,0.5101337195627723,0.48986628043722774,0.7075063990039672,0.2924936009960329,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2010-09-30,53.8,0.6743053751633324,0.3256946248366676,0.11913474032094826,0.8808652596790517,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-10-31,54.7,0.1800731818695965,0.8199268181304036,0.0030954831596523187,0.9969045168403476,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-11-30,55.2,0.0826002058541079,0.9173997941458921,0.0005436501271196921,0.9994563498728802,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2010-12-31,53.9,0.0804566661067805,0.9195433338932195,0.004798771740815716,0.9952012282591843,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2011-01-31,52.9,0.08403096826228516,0.9159690317377149,0.026943953328572138,0.973056046671428,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2011-02-28,52.2,0.10263292079600056,0.8973670792039995,0.101943590686972,0.898056409313028,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2011-03-31,53.4,0.16563261617705644,0.8343673838229435,0.02496355951547082,0.9750364404845291,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2011-04-30,52.9,0.10096938999299546,0.8990306100070045,0.032787042560862054,0.967212957439138,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2011-05-31,52.0,0.1075411157511241,0.8924588842488761,0.14387075226739438,0.8561292477326057,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2011-06-30,50.9,0.20085143190461124,0.7991485680953888,0.6947062764201912,0.3052937235798088,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2011-07-31,50.7,0.6635532721929606,0.3364467278070393,0.9616712971332712,0.038328702866728896,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2011-08-31,50.9,0.8878038895919478,0.11219611040805225,0.9862340930631779,0.013765906936822083,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2011-09-30,51.2,0.9084366381730694,0.0915633618269305,0.9817957432797783,0.01820425672022176,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2011-10-31,50.4,0.9047084243550139,0.09529157564498623,0.9950536066687236,0.004946393331276506,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2011-11-30,49.0,0.9158450296017278,0.08415497039827223,0.9995991054106349,0.00040089458936504803,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2011-12-31,50.3,0.9196632485449334,0.0803367514550666,0.9965340656893402,0.003465934310659889,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-01-31,50.5,0.9170886151790458,0.08291138482095427,0.9949677556339956,0.005032244366004353,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-02-29,51.0,0.9157729147325564,0.08422708526744362,0.988101745433616,0.011898254566384065,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-03-31,53.1,0.9100054661642374,0.08999453383576257,0.6847543257544877,0.3152456742455123,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-04-30,53.3,0.6551936336337697,0.3448063663662303,0.2251061180426291,0.7748938819573709,高均值状态,经济增长偏强
raw,M0017126,中国:制造业PMI,2012-05-31,50.4,0.2690891391558084,0.7309108608441914,0.8863731113309308,0.11362688866906925,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-06-30,50.2,0.8245534135179818,0.17544658648201814,0.9929038544277132,0.007096145572286753,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-07-31,50.1,0.9140392377192792,0.08596076228072083,0.997342243000414,0.0026577569995859846,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-08-31,49.2,0.9177674841203477,0.08223251587965218,0.999450805731758,0.0005491942682419238,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-09-30,49.8,0.9195386768146767,0.08046132318532317,0.998513564332557,0.0014864356674430727,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-10-31,50.2,0.9187513940393479,0.08124860596065216,0.9970384504398584,0.002961549560141587,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-11-30,50.6,0.9175122983694811,0.0824877016305189,0.9940734875456781,0.005926512454321869,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2012-12-31,50.6,0.9150217295383696,0.08497827046163033,0.9938791258367935,0.00612087416320651,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-01-31,50.4,0.9148584657029066,0.08514153429709342,0.9956269895215581,0.004373010478441895,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-02-28,50.1,0.916326671198109,0.08367332880189116,0.9974192253023141,0.0025807746976859816,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-03-31,50.9,0.9178321492539439,0.08216785074605619,0.9902089432932906,0.009791056706709452,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-04-30,50.6,0.9117755123663641,0.0882244876336359,0.9936243152777569,0.006375684722243212,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-05-31,50.8,0.9146444248333158,0.08535557516668427,0.9913795474868723,0.008620452513127656,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-06-30,50.1,0.9127588198889728,0.08724118011102719,0.9972989880253547,0.00270101197464543,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-07-31,50.3,0.917731149941298,0.08226885005870213,0.9964435606878932,0.003556439312106736,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-08-31,51.0,0.9170125909778303,0.08298740902216961,0.9882904789696058,0.011709521030394224,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-09-30,51.1,0.9101640023344688,0.0898359976655311,0.9849131065705986,0.01508689342940142,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-10-31,51.4,0.9073270095193029,0.09267299048069716,0.9742780390008317,0.025721960999168444,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-11-30,51.4,0.8983935527606987,0.10160644723930146,0.9715964653042994,0.028403534695700613,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2013-12-31,51.0,0.8961410308556116,0.10385896914438848,0.9850533111731705,0.014946688826829433,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-01-31,50.5,0.9074447813854633,0.09255521861453668,0.9943263894934252,0.005673610506574821,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-02-28,50.2,0.9152341671744773,0.08476583282552282,0.9968988064272549,0.0031011935727450293,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-03-31,50.3,0.9173949973988942,0.08260500260110577,0.9964277770963389,0.003572222903661087,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-04-30,50.4,0.9169993327609247,0.08300066723907527,0.9957463906597404,0.004253609340259657,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-05-31,50.8,0.916426968154182,0.08357303184581807,0.9915743370489637,0.008425662951036363,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-06-30,51.0,0.9129224431211296,0.0870775568788705,0.9876661087207941,0.012333891279205979,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-07-31,51.7,0.9096395313254672,0.09036046867453298,0.9589876508678603,0.04101234913213973,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-08-31,51.1,0.8855496267290027,0.11445037327099734,0.9803369516428558,0.019663048357144216,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-09-30,51.1,0.9034830393799989,0.0965169606200011,0.9836915111093938,0.016308488890606276,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-10-31,50.8,0.9063008693318909,0.09369913066810924,0.9904586457742568,0.009541354225743145,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-11-30,50.3,0.9119852624503758,0.08801473754962419,0.9961722395011268,0.0038277604988733,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2014-12-31,50.1,0.9167846811809465,0.08321531881905353,0.9974345946370119,0.002565405362988084,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-01-31,49.8,0.91784505949509,0.08215494050490994,0.9984795279008007,0.0015204720991993065,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-02-28,49.9,0.9187228034366727,0.08127719656332738,0.9982191037122882,0.0017808962877117983,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-03-31,50.1,0.9185040471183221,0.08149595288167788,0.9974921584364712,0.002507841563528735,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-04-30,50.1,0.9178934130866359,0.08210658691336409,0.9974717385461671,0.0025282614538328944,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-05-31,50.2,0.9178762603787803,0.08212373962121959,0.9970038014839963,0.002996198516003759,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-06-30,50.2,0.9174831932465568,0.08251680675344313,0.9969882181454405,0.003011781854559584,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-07-31,50.0,0.91747010324217,0.08252989675783001,0.9978543019840074,0.0021456980159926353,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-08-31,49.7,0.9181976136665663,0.08180238633343377,0.9987229841587332,0.0012770158412668466,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-09-30,49.8,0.9189273066933359,0.08107269330666411,0.9985012919006325,0.001498708099367454,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-10-31,49.8,0.9187410851965314,0.08125891480346863,0.9984975505696336,0.0015024494303664002,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-11-30,49.6,0.9187379424784924,0.08126205752150775,0.9989302084024748,0.001069791597525195,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2015-12-31,49.7,0.919101375058079,0.08089862494192113,0.9987383152260827,0.001261684773917388,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-01-31,49.4,0.9189401847899096,0.08105981521009058,0.9992404626305951,0.000759537369404984,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-02-29,49.0,0.9193619886096999,0.08063801139030015,0.99961732191152,0.000382678088479997,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-03-31,50.2,0.9196785504056768,0.08032144959432316,0.9970750897999416,0.0029249102000583776,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-04-30,50.1,0.917543075431951,0.082456924568049,0.9974600111975938,0.0025399888024061974,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-05-31,50.1,0.9178664094059789,0.08213359059402116,0.9974708349223335,0.0025291650776664808,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-06-30,50.0,0.9178755013347601,0.0821244986652398,0.9978657604727239,0.00213423952727608,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-07-31,49.9,0.9182072387970882,0.08179276120291186,0.9982068227369799,0.001793177263020038,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-08-31,50.4,0.9184937310990631,0.08150626890093678,0.9958294237403381,0.004170576259661913,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-09-30,50.4,0.916496715941884,0.08350328405811597,0.9957184060885421,0.004281593911457899,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-10-31,51.2,0.9164034611143754,0.0835965388856246,0.9834956383104867,0.01650436168951322,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-11-30,51.7,0.9061363361808089,0.09386366381919106,0.9573078470110848,0.04269215298891523,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2016-12-31,51.4,0.8841385914893114,0.11586140851068877,0.9672370350406605,0.03276296495933949,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-01-31,51.3,0.8924791094341548,0.10752089056584514,0.9744017015431938,0.025598298456806157,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-02-28,51.6,0.898497429296283,0.10150257070371714,0.9605873187544843,0.039412681245515696,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-03-31,51.8,0.8868933477537668,0.11310665224623315,0.9388945953082313,0.06110540469176866,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-04-30,51.2,0.8686714600589144,0.13132853994108562,0.9729408155044429,0.027059184495557213,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-05-31,51.2,0.8972702850237321,0.10272971497626802,0.9793725546392497,0.020627445360750316,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-06-30,51.7,0.9026729458969698,0.09732705410303022,0.9556401545994749,0.04435984540052504,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-07-31,51.4,0.882737729863559,0.117262270136441,0.9668031786367328,0.033196821363267216,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-08-31,51.7,0.8921146700548556,0.10788532994514442,0.9505128776823346,0.04948712231766539,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-09-30,52.4,0.8784308172531611,0.1215691827468389,0.8361749093334727,0.16382509066652723,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-10-31,51.6,0.7823869238401171,0.21761307615988285,0.9082496800138644,0.09175031998613561,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-11-30,51.8,0.842929731211646,0.1570702687883539,0.9131644343015328,0.08683556569846713,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2017-12-31,51.6,0.8470581248132877,0.15294187518671237,0.938458616721056,0.06154138327894393,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-01-31,51.3,0.8683052380456872,0.13169476195431284,0.9679857511672285,0.032014248832771486,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-02-28,50.3,0.8931080309804721,0.10689196901952802,0.9952573701747063,0.004742629825293766,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-03-31,51.5,0.9160161909467534,0.08398380905324672,0.972675894867088,0.027324105132911957,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-04-30,51.4,0.8970477516883539,0.10295224831164601,0.9711891598202445,0.028810840179755416,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-05-31,51.9,0.8957988942490053,0.1042011057509945,0.9342600779932871,0.06573992200671278,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-06-30,51.5,0.8647784655143613,0.13522153448563867,0.9542804048291449,0.0457195951708551,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-07-31,51.2,0.8815955400564818,0.11840445994351825,0.9758885343393953,0.024111465660604712,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-08-31,51.3,0.8997463688450921,0.10025363115490792,0.9762790408426602,0.023720959157339884,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-09-30,50.8,0.9000743943078346,0.09992560569216546,0.9897614273964683,0.010238572603531745,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-10-31,50.2,0.9113995990130334,0.08860040098696663,0.9967453800953558,0.003254619904644134,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-11-30,50.0,0.9172661192800989,0.08273388071990102,0.9978485326910631,0.002151467308936867,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2018-12-31,49.4,0.9181927674604929,0.08180723253950692,0.9992328411467823,0.00076715885321754,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2019-01-31,49.5,0.9193555865632973,0.08064441343670269,0.9991048081118771,0.0008951918881228696,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2019-02-28,49.2,0.9192480388139768,0.08075196118602317,0.9994615565187177,0.0005384434812822308,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2019-03-31,50.5,0.9195477074757229,0.08045229252427702,0.9951292761226417,0.004870723877358388,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2019-04-30,50.1,0.915908591943019,0.08409140805698101,0.9974051829084081,0.002594817091591899,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2019-05-31,49.4,0.9178203536430628,0.08217964635693714,0.9992290390186511,0.0007709609813488357,低均值状态,经济增长偏弱
raw,M0017126,中国:制造业PMI,2019-06-30,49.4,0.9193523927756669,0.08064760722433298,0.9992446607014425,0.0007553392985575993,低均值状态,经济增长偏弱
