date,raw_cpi,raw,hp_smooth_trend,hp_cycle,hamilton_cycle,hamilton_trend,bk_cycle,cf_cycle
2024/4/30,0.3,0.3,0.579111155,-0.279111155,-1.132348975,1.432348975,0.10756123,-0.260047908
2024/5/31,0.3,0.3,0.552666152,-0.252666152,-0.947035583,1.247035583,0.169278029,-0.144240508
2024/6/30,0.2,0.2,0.526797027,-0.326797027,-0.62108243,0.82108243,0.21364591,-0.040445337
2024/7/31,0.5,0.5,0.501494591,-0.001494591,0.423302061,0.076697939,0.23769795,0.041909541
2024/8/31,0.6,0.6,0.476747138,0.123252862,-0.235373112,0.835373112,0.252495553,0.09453496
2024/9/30,0.4,0.4,0.452542946,-0.052542946,0.550235813,-0.150235813,0.270180568,0.110965954
2024/10/31,0.3,0.3,0.428871246,-0.128871246,-3.274616354,3.574616354,0.232075534,0.087169223
2024/11/30,0.2,0.2,0.405720865,-0.205720865,-1.358381629,1.558381629,0.134500526,0.02201748
2024/12/31,0.1,0.1,0.383079634,-0.283079634,-1.788550912,1.888550912,0.002862835,-0.0824189
2025/1/31,0.5,0.5,0.360933795,0.139066205,-0.751201772,1.251201772,-0.077306492,-0.220801725
2025/2/28,-0.7,-0.7,0.33926741,-1.03926741,-1.956845447,1.256845447,-0.256386248,-0.38469977
2025/3/31,-0.1,-0.1,0.318065609,-0.418065609,-1.979265264,1.879265264,-0.303053067,-0.563013106
2025/4/30,-0.1,-0.1,0.297305508,-0.397305508,-2.095586264,1.995586264,-0.382389143,-0.742630715
2025/5/31,-0.1,-0.1,0.276960994,-0.376960994,-1.503272101,1.403272101,-0.424723509,-0.90928404
2025/6/30,0.1,0.1,0.257002888,-0.157002888,-0.971333404,1.071333404,,-1.048539915
2025/7/31,0,0,0.237399105,-0.237399105,-0.937566212,0.937566212,,-1.146860726
2025/8/31,-0.4,-0.4,0.218116347,-0.618116347,-1.319758587,0.919758587,,-1.192649699
2025/9/30,-0.3,-0.3,0.199119482,-0.499119482,-2.278923395,1.978923395,,-1.177195892
2025/10/31,0.2,0.2,0.180368614,0.019631386,1.044334838,-0.844334838,,-1.095437772
2025/11/30,0.7,0.7,0.16181999,0.53818001,-0.307540579,1.007540579,,-0.946475957
2025/12/31,0.8,0.8,0.143430013,0.656569987,-0.242562107,1.042562107,,-0.733784307
2026/1/31,0.2,0.2,0.125159236,0.074840764,-1.211890403,1.411890403,,-0.465092449
2026/2/28,1.3,1.3,0.106973278,1.193026722,-0.238012216,1.538012216,,-0.151940097
2026/3/31,1,1,0.088838338,0.911161662,-0.206930465,1.206930465,,0.191068251
2026/4/30,1.2,1.2,0.070729817,1.129270183,0.940278183,0.259721817,,0.547253155
2026/5/31,1.2,1.2,0.05263015,1.14736985,0.565944854,0.634055146,,0.899017305
