method,code,name,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,inflation_regime
raw,M0000612,中国:CPI:当月同比,1987-01-31,5.1,1.0,1.458926663666016e-78,1.0,7.65140690519964e-86,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-02-28,5.4,0.92,0.07999999999999996,0.9999999899860396,1.0013960382445616e-08,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-03-31,5.8,0.9199999915882733,0.08000000841172668,0.9999999714196804,2.8580319492993237e-08,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-04-30,6.7,0.9199999759925317,0.08000002400746833,0.9999996974099226,3.0259007737182144e-07,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-05-31,7.6,0.9199997458243351,0.08000025417566495,0.9999967963695665,3.2036304334357738e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-06-30,7.8,0.9199973089504359,0.08000269104956403,0.9999945876432494,5.412356750499824e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-07-31,7.8,0.9199954536203295,0.08000454637967037,0.9999945875068179,5.412493182102072e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-08-31,8.2,0.919995453505727,0.08000454649427292,0.9999845526433485,1.5447356651566722e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-09-30,7.7,0.9199870242204129,0.08001297577958728,0.9999958353131969,4.164686803025589e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-10-31,7.5,0.9199965016630854,0.0800034983369145,0.9999975351154546,2.464884545277834e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-11-30,8.3,0.9199979294969819,0.08000207050301798,0.9999799228138536,2.0077186146326304e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1987-12-31,8.9,0.9199831351636372,0.08001686483636286,0.9999031836829755,9.681631702453742e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1988-01-31,9.4,0.9199186742936994,0.08008132570630057,0.9996406305778613,0.0003593694221386913,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1988-02-29,10.4,0.9196981296854035,0.08030187031459646,0.9950625912589193,0.004937408741080656,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1988-03-31,11.3,0.9158525766574922,0.0841474233425077,0.9476154362116855,0.052384563788314395,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1988-04-30,12.2,0.8759969664178159,0.12400303358218405,0.5258388532681669,0.4741611467318331,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1988-05-31,14.2,0.5217046367452602,0.4782953632547398,0.0009034134911126598,0.9990965865088872,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1988-06-30,16.3,0.0807588673325346,0.9192411326674653,2.958966685411724e-07,0.9999997041033315,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1988-07-31,19.2,0.08000024855320154,0.9199997514467985,1.4607960497237056e-10,0.9999999998539204,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1988-08-31,23.6,0.08000000012270682,0.9199999998772931,1.427299987796583e-15,0.9999999999999986,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1988-09-30,26.4,0.08000000000000117,0.9199999999999988,9.253096237340267e-19,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1988-10-31,27.1,0.07999999999999996,0.92,1.476488380419633e-19,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1988-11-30,26.8,0.07999999999999996,0.92,3.2420962973538627e-19,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1988-12-31,27.9,0.07999999999999996,0.92,1.8126238738762477e-20,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-01-31,27.4,0.07999999999999996,0.92,6.724099895778866e-20,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-02-28,28.4,0.07999999999999996,0.92,4.886312456792379e-21,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-03-31,27.1,0.07999999999999996,0.92,1.476488380419633e-19,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-04-30,26.6,0.07999999999999996,0.92,5.477173454450701e-19,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-05-31,24.8,0.07999999999999996,0.92,6.139482342852979e-17,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-06-30,22.8,0.08000000000000002,0.92,1.162619490018473e-14,0.9999999999999885,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-07-31,19.4,0.08000000000000973,0.9199999999999903,8.646842225681913e-11,0.9999999999135316,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-08-31,15.3,0.08000000007263344,0.9199999999273666,4.030257232542442e-06,0.9999959697427675,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-09-30,11.5,0.0800033854160753,0.9199966145839247,0.07881058237285261,0.9211894176271473,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1989-10-31,8.6,0.14620088919319618,0.8537991108068038,0.9970480104203095,0.0029519895796905017,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1989-11-30,7.4,0.91752032875306,0.08247967124693999,0.999998039621492,1.9603785078718997e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1989-12-31,6.6,0.9199983532820534,0.08000164671794656,0.9999997671914126,2.3280858733729327e-07,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-01-31,4.3,0.9199998044407867,0.08000019555921332,0.999999999440128,5.598720826813474e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-02-28,4.4,0.9199999995297075,0.0800000004702925,0.999999999272299,7.277009694091422e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-03-31,3.4,0.9199999993887312,0.08000000061126877,0.9999999999471189,5.2881045433104245e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-04-30,3.2,0.9199999999555799,0.08000000004442002,0.9999999999686981,3.130180953879117e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-05-31,2.7,0.9199999999737064,0.08000000002629347,0.999999999991562,8.438067270309484e-12,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-06-30,1.1,0.919999999992912,0.08000000000708794,0.9999999999998728,1.2717399306553878e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-07-31,1.1,0.9199999999998932,0.08000000000010679,0.9999999999998728,1.27173993053476e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-08-31,2.5,0.9199999999998932,0.08000000000010679,0.9999999999950053,4.9947343957171615e-12,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-09-30,2.9,0.9199999999958045,0.08000000000419555,0.9999999999857447,1.425520829945248e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-10-31,3.1,0.9199999999880256,0.08000000001197433,0.9999999999759174,2.408264324432234e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-11-30,3.7,0.9199999999797706,0.08000000002022938,0.999999999883883,1.1611702637478223e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1990-12-31,4.3,0.9199999999024617,0.08000000009753826,0.9999999994401294,5.598705958162994e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-01-31,2.2,0.9199999995297087,0.08000000047029127,0.9999999999977254,2.2746601794986767e-12,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-02-28,1.0,0.9199999999980893,0.08000000000191068,0.9999999999999022,9.784373335574974e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-03-31,1.6,0.9199999999999179,0.08000000000008214,0.9999999999995282,4.717639692163038e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-04-30,1.3,0.9199999999996037,0.08000000000039624,0.9999999999997852,2.1484680125639174e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-05-31,3.6,0.9199999999998196,0.08000000000018044,0.999999999910663,8.933684545731056e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-06-30,4.4,0.919999999924957,0.08000000007504289,0.999999999272299,7.277009655012139e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-07-31,4.7,0.9199999993887312,0.08000000061126876,0.9999999984021029,1.5978971810788407e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-08-31,4.9,0.9199999986577664,0.08000000134223359,0.9999999973005242,2.699475677995647e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-09-30,4.5,0.9199999977324403,0.08000000226755953,0.9999999990541588,9.458412623538166e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-10-31,4.8,0.9199999992054934,0.08000000079450663,0.999999997923107,2.076893005312955e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-11-30,4.4,0.9199999982554099,0.08000000174459009,0.999999999272299,7.277009820084298e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1991-12-31,4.5,0.9199999993887312,0.08000000061126877,0.9999999990541588,9.45841241068652e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-01-31,5.5,0.9199999992054934,0.08000000079450661,0.9999999869841911,1.301580892708175e-08,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-02-29,5.3,0.9199999890667206,0.08000001093327946,0.9999999922955677,7.70443228020421e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-03-31,5.3,0.919999993528277,0.08000000647172308,0.9999999922955682,7.704431813169504e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-04-30,7.1,0.9199999935282773,0.08000000647172269,0.9999991363942918,8.636057080692695e-07,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-05-31,4.7,0.9199992745712051,0.08000072542879473,0.9999999984020871,1.5979129172851464e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-06-30,4.8,0.9199999986577533,0.0800000013422468,0.999999997923107,2.0768930207694455e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-07-31,5.2,0.9199999982554099,0.0800000017445901,0.9999999940724491,5.927550962190616e-09,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-08-31,5.8,0.9199999950208574,0.08000000497914278,0.9999999714196819,2.8580318160053937e-08,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-09-30,7.5,0.9199999759925329,0.08000002400746721,0.9999975352318056,2.46476819438648e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-10-31,7.9,0.9199979295947167,0.08000207040528325,0.9999929652715059,7.03472849402588e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-11-30,8.2,0.919994090828065,0.08000590917193494,0.9999845523573649,1.5447642635013383e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1992-12-31,8.8,0.9199870239801865,0.08001297601981337,0.9999255147942793,7.448520572069046e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1993-01-31,10.3,0.9199374324271947,0.08006256757280535,0.996209252767528,0.003790747232471996,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1993-02-28,10.5,0.9168157723247237,0.08318422767527645,0.9933427988811331,0.006657201118866906,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1993-03-31,12.2,0.9144079510601519,0.08559204893984816,0.6264636394172995,0.37353636058270057,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1993-04-30,12.6,0.6062294571105317,0.39377054288946844,0.07807046819975999,0.92192953180024,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-05-31,14.0,0.14557919328779834,0.8544208067122017,0.0002385640662179052,0.999761435933782,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-06-30,15.1,0.080200393815623,0.919799606184377,6.827209930809774e-06,0.9999931727900692,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-07-31,16.2,0.08000573485634184,0.9199942651436581,3.8069796853452665e-07,0.9999996193020314,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-08-31,16.0,0.08000031978629352,0.9199996802137065,6.431008417450294e-07,0.9999993568991582,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-09-30,15.7,0.08000054020470702,0.919999459795293,1.4121340379065215e-06,0.9999985878659621,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-10-31,15.9,0.08000118619259179,0.9199988138074081,8.358905182216536e-07,0.9999991641094818,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-11-30,16.7,0.08000070214803526,0.9199992978519647,1.0261823091968524e-07,0.9999998973817691,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1993-12-31,18.8,0.08000008619931394,0.919999913800686,4.1691718478090143e-10,0.9999999995830828,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-01-31,21.1,0.08000000035021039,0.9199999996497895,1.0026458694479506e-12,0.9999999999989974,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-02-28,23.2,0.08000000000084218,0.9199999999991577,4.073581693285222e-15,0.9999999999999959,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-03-31,22.4,0.08000000000000337,0.9199999999999966,3.318171035613222e-14,0.9999999999999669,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-04-30,21.7,0.08000000000002784,0.9199999999999723,2.07948510341557e-13,0.999999999999792,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-05-31,21.3,0.08000000000017464,0.9199999999998254,5.934948879141807e-13,0.9999999999994065,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-06-30,22.6,0.0800000000004985,0.9199999999995015,1.9641207491574353e-14,0.9999999999999803,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-07-31,24.0,0.08000000000001646,0.9199999999999835,5.000968194041924e-16,0.9999999999999996,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-08-31,25.8,0.08000000000000038,0.9199999999999996,4.461478787513542e-18,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-09-30,27.3,0.07999999999999996,0.92,8.73975883921435e-20,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-10-31,27.7,0.07999999999999996,0.92,3.0622333374247614e-20,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-11-30,27.5,0.07999999999999996,0.92,5.1733143030841353e-20,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1994-12-31,25.5,0.07999999999999996,0.92,9.796584957620459e-18,1.0,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-01-31,24.1,0.07999999999999997,0.92,3.8475901144391325e-16,0.9999999999999997,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-02-28,22.4,0.0800000000000003,0.9199999999999997,3.318171035613083e-14,0.9999999999999669,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-03-31,21.3,0.08000000000002784,0.9199999999999723,5.93494887912997e-13,0.9999999999994065,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-04-30,20.7,0.0800000000004985,0.9199999999995015,2.861598739508693e-12,0.9999999999971385,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-05-31,20.3,0.08000000000240372,0.9199999999975964,8.167138203600262e-12,0.999999999991833,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-06-30,18.2,0.08000000000686036,0.9199999999931397,2.0102082017374524e-09,0.9999999979897919,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-07-31,16.7,0.08000000168857485,0.9199999983114253,1.0261725429913439e-07,0.9999998973827456,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-08-31,14.5,0.08000008619849357,0.9199999138015065,3.2827900250651657e-05,0.9999671720997493,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-09-30,13.2,0.0800275754362105,0.9199724245637895,0.0009913741274010963,0.9990086258725989,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-10-31,12.1,0.08083275426701687,0.9191672457329831,0.017627500705412257,0.9823724992945877,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-11-30,11.2,0.09480710059254625,0.9051928994074537,0.18451270066665468,0.8154872993333453,高通胀状态,通胀偏高
raw,M0000612,中国:CPI:当月同比,1995-12-31,10.1,0.2349906685599899,0.76500933144001,0.9222934400055255,0.07770655999447458,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-01-31,9.0,0.8547264896046414,0.14527351039535863,0.9997541293397669,0.00024587066023315366,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-02-29,9.3,0.9197934686454042,0.08020653135459581,0.9997230194863959,0.0002769805136040736,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-03-31,9.8,0.9197673363685726,0.08023266363142738,0.9989729217891656,0.0010270782108344394,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-04-30,9.7,0.9191372543028992,0.0808627456971009,0.9992028628246222,0.0007971371753777012,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-05-31,8.9,0.9193304047726827,0.08066959522731722,0.9999023246955334,9.767530446664974e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-06-30,8.6,0.9199179527442481,0.08008204725575195,0.9999558673536123,4.413264638766146e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-07-31,8.3,0.9199629285770343,0.0800370714229656,0.9999799132660819,2.0086733918054944e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-08-31,8.1,0.9199831271435088,0.08001687285649113,0.9999881132493195,1.1886750680458308e-05,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-09-30,7.4,0.9199900151294285,0.08000998487057155,0.9999981034259289,1.8965740710253274e-06,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-10-31,7.0,0.9199984068777803,0.08000159312221962,0.9999993355540467,6.644459533084788e-07,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-11-30,6.9,0.9199994418653994,0.08000055813460075,0.9999994888029629,5.111970371008426e-07,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1996-12-31,7.0,0.9199995705944889,0.08000042940551112,0.9999993355645523,6.644354477200664e-07,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-01-31,5.9,0.9199994418742241,0.08000055812577606,0.999999962851985,3.71480149431222e-08,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-02-28,5.6,0.9199999687956675,0.08000003120433251,0.9999999830824825,1.6917517502754607e-08,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-03-31,4.0,0.9199999857892853,0.08000001421071466,0.9999999997450284,2.549716332303361e-10,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-04-30,3.2,0.9199999997858238,0.08000000021417614,0.9999999999686981,3.1301809610987823e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-05-31,2.8,0.9199999999737064,0.08000000002629347,0.9999999999890324,1.096751597305703e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-06-30,2.8,0.9199999999907873,0.08000000000921266,0.9999999999890324,1.0967515970511731e-11,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-07-31,2.7,0.9199999999907873,0.08000000000921266,0.999999999991562,8.438067268351207e-12,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-08-31,1.9,0.919999999992912,0.08000000000708794,0.999999999998964,1.0359067082743594e-12,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-09-30,1.8,0.9199999999991297,0.08000000000087011,0.999999999999203,7.969945529050418e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-10-31,1.5,0.9199999999993305,0.08000000000066942,0.9999999999996371,3.6296059360722515e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-11-30,1.1,0.9199999999996953,0.08000000000030486,0.9999999999998728,1.271739930538182e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1997-12-31,0.4,0.9199999999998932,0.08000000000010679,0.9999999999999798,2.0292766682498135e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-01-31,0.3,0.9199999999999832,0.08000000000001702,0.9999999999999843,1.5612626486036105e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-02-28,-0.1,0.9199999999999868,0.08000000000001307,0.9999999999999944,5.470346057580277e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-03-31,0.7,0.9199999999999954,0.08000000000000455,0.9999999999999555,4.455917472618481e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-04-30,-0.3,0.9199999999999626,0.08000000000003739,0.9999999999999969,3.238054965033058e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-05-31,-1.0,0.9199999999999974,0.0800000000000027,0.9999999999999996,5.166865672201825e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-06-30,-1.3,0.9199999999999996,0.08000000000000039,0.9999999999999997,2.353050751275119e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-07-31,-1.4,0.9199999999999997,0.08000000000000015,0.9999999999999999,1.810364405070249e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-08-31,-1.4,0.9199999999999999,0.08000000000000011,0.9999999999999999,1.810364405070248e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-09-30,-1.5,0.9199999999999999,0.08000000000000011,0.9999999999999999,1.3928383301419405e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-10-31,-1.1,0.9199999999999999,0.08000000000000007,0.9999999999999997,3.9752264984782465e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-11-30,-1.2,0.9199999999999997,0.0800000000000003,0.9999999999999998,3.058416207571014e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1998-12-31,-1.0,0.9199999999999998,0.08000000000000022,0.9999999999999996,5.1668656722016515e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-01-31,-1.2,0.9199999999999996,0.08000000000000039,0.9999999999999998,3.058416207571019e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-02-28,-1.3,0.9199999999999998,0.08000000000000022,0.9999999999999997,2.353050751275114e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-03-31,-1.8,0.9199999999999997,0.08000000000000015,1.0,6.343147832888721e-17,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-04-30,-2.2,0.92,0.08000000000000002,1.0,2.2225096956830318e-17,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-05-31,-2.2,0.92,0.07999999999999997,1.0,2.2225096956830305e-17,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-06-30,-2.1,0.92,0.07999999999999997,1.0,2.888743335041633e-17,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-07-31,-1.4,0.92,0.07999999999999999,0.9999999999999999,1.8103644050702445e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-08-31,-1.3,0.9199999999999999,0.08000000000000011,0.9999999999999997,2.35305075127511e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-09-30,-0.8,0.9199999999999997,0.08000000000000015,0.9999999999999991,8.728864569998439e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-10-31,-0.6,0.9199999999999994,0.0800000000000007,0.9999999999999986,1.4746479106531023e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-11-30,-0.9,0.9199999999999988,0.08000000000000121,0.9999999999999993,6.71571818229619e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,1999-12-31,-1.0,0.9199999999999994,0.08000000000000053,0.9999999999999996,5.166865672201674e-16,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-01-31,-0.2,0.9199999999999996,0.08000000000000039,0.9999999999999958,4.208714912201265e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-02-29,0.7,0.9199999999999965,0.0800000000000035,0.9999999999999555,4.455917472618417e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-03-31,-0.2,0.9199999999999626,0.08000000000003739,0.9999999999999958,4.208714912203381e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-04-30,-0.3,0.9199999999999965,0.0800000000000035,0.9999999999999969,3.2380549650315668e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-05-31,0.1,0.9199999999999974,0.0800000000000027,0.9999999999999908,9.24156208367037e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-06-30,0.5,0.9199999999999924,0.08000000000000773,0.9999999999999736,2.6375855465290573e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-07-31,0.5,0.9199999999999778,0.08000000000002212,0.9999999999999736,2.6375855465295732e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-08-31,0.3,0.9199999999999778,0.08000000000002212,0.9999999999999843,1.561262648603719e-14,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-09-30,0.0,0.9199999999999868,0.08000000000001307,0.999999999999993,7.110171777833303e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-10-31,0.0,0.9199999999999942,0.08000000000000594,0.999999999999993,7.110171777832614e-15,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-11-30,1.3,0.9199999999999942,0.08000000000000594,0.9999999999997852,2.1484680125525237e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2000-12-31,1.5,0.9199999999998196,0.08000000000018044,0.9999999999996371,3.6296059360481364e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2001-01-31,1.2,0.9199999999996953,0.08000000000030486,0.9999999999998347,1.6529647791341945e-13,低通胀状态,通胀偏低
raw,M0000612,中国:CPI:当月同比,2001-02-28,0.0,0.9199999999998612,0.08000000000013881,0.999999999999993,7.11017177784545e-15,低通胀状态,通胀偏低
